mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.011202716827392578,0.0006213665008544921,0.25208489793493805,0.25574272142279375,relu,0.316227766017,"(9,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (9,)}",222,0.09957776213933854,0.12577319587628866,0.15833919774806474,0.11965486329000448,0.10661505981703026,0.124002689376961,0.7787356321839083,0.7870680044593088,0.12053571428571423,0.12221485411140581,0.009500924761907328,7.599913739901079e-05,0.26326427885947007,0.2656703470423266
0.008164310455322265,0.0005462169647216797,0.4752870608280736,0.46482413432459024,relu,0.316227766017,"(4,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (4,)}",196,0.689303307529909,0.5770506499327657,0.3771991555242787,0.42162707306140745,0.4838142153413089,0.41647243388614963,0.35272988505747127,0.4277591973244147,0.4717261904761903,0.4812113174182138,0.0034695009550521987,0.00010216384951153858,0.11906485596286347,0.060730574124055234
0.010878419876098633,0.0005853176116943359,0.8241038318116163,0.8286401069885357,relu,0.316227766017,"(18,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (18,)}",1,0.8666432090077414,0.9032048408785298,0.8698099929627026,0.8228372926938591,0.7772695285010555,0.8271851187808157,0.7539511494252875,0.7881828316610925,0.8526785714285712,0.8017904509283819,0.0017063951568993773,0.00013536826608708406,0.0486560198581858,0.03988329059136883
0.015163040161132813,0.0007143974304199219,0.7441102599375312,0.7596154143388257,relu,0.316227766017,"(9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (9, 9)}",39,0.731878958479944,0.7552218735992827,0.793103448275862,0.7664948453608247,0.7695285010555946,0.7698789780367548,0.7237787356321841,0.7492753623188405,0.7008928571428569,0.757206012378426,0.002654132115081196,0.00011996123622875257,0.033063558858033894,0.007545759137166926
0.005942487716674804,0.0005103111267089844,0.5,0.5,relu,0.316227766017,"(4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (4, 4)}",77,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.49999999999999983,0.4999999999999999,0.0004287363409614654,4.9270132442714715e-05,1.3355149710515433e-16,4.965068306494546e-17
0.020999383926391602,0.0006257534027099609,0.7505552252086791,0.7796082192844895,relu,0.316227766017,"(18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (18, 18)}",17,0.9310344827586208,0.8627969520394442,0.5242786769880364,0.5513670999551771,0.7899366643209006,0.8705289108023307,0.6724137931034486,0.722742474916388,0.8363095238095234,0.8906056587091071,0.007913712158720968,6.158635723294704e-05,0.14091237077012425,0.12871292895239006
0.014465999603271485,0.0007801055908203125,0.5763228573974365,0.580727136431784,relu,0.316227766017,"(9, 9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (9, 9, 9)}",61,0.5689655172413797,0.5826086956521739,0.5689655172413791,0.5826086956521739,0.6034482758620688,0.5782608695652174,0.5862068965517244,0.5782608695652174,0.5535714285714284,0.5818965517241377,0.001270661603428435,0.00014159004767333637,0.01706485478915728,0.0020304190129087946
0.007231616973876953,0.0006464958190917969,0.4896322602818193,0.48958020989505247,relu,0.316227766017,"(4, 4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (4, 4, 4)}",183,0.5000000000000002,0.4869565217391305,0.5,0.4869565217391305,0.5,0.48695652173913045,0.46551724137931055,0.49565217391304345,0.482142857142857,0.49137931034482746,0.0016022382209135294,0.00014294108289173734,0.013846120262043524,0.003485878026630694
0.010077810287475586,0.0007534503936767578,0.46881404259110765,0.46790854572713647,relu,0.316227766017,"(18, 18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (18, 18, 18)}",208,0.44827586206896575,0.46521739130434786,0.4827586206896552,0.46956521739130436,0.4482758620689655,0.4782608695652174,0.46551724137931055,0.4739130434782609,0.49999999999999983,0.45258620689655166,0.00154047756970236,9.895840501246763e-05,0.0200594975956329,0.008808922095933825
0.011131668090820312,0.0005620479583740235,0.25208489793493805,0.25574272142279375,relu,0.1,"(9,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (9,)}",222,0.09957776213933854,0.12577319587628866,0.15833919774806474,0.11965486329000448,0.10661505981703026,0.124002689376961,0.7787356321839083,0.7870680044593088,0.12053571428571423,0.12221485411140581,0.010010495442504706,7.800298061727375e-05,0.26326427885947007,0.2656703470423266
0.00913844108581543,0.0005448341369628906,0.4752870608280736,0.46482413432459024,relu,0.1,"(4,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (4,)}",196,0.689303307529909,0.5770506499327657,0.3771991555242787,0.42162707306140745,0.4838142153413089,0.41647243388614963,0.35272988505747127,0.4277591973244147,0.4717261904761903,0.4812113174182138,0.005460804551812339,5.630100147362897e-05,0.11906485596286347,0.060730574124055234
0.013336658477783203,0.0005539417266845703,0.8241038318116163,0.8286401069885357,relu,0.1,"(18,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (18,)}",1,0.8666432090077414,0.9032048408785298,0.8698099929627026,0.8228372926938591,0.7772695285010555,0.8271851187808157,0.7539511494252875,0.7881828316610925,0.8526785714285712,0.8017904509283819,0.001173236340335886,9.041436090723368e-05,0.0486560198581858,0.03988329059136883
0.014031362533569337,0.0005903244018554688,0.7441102599375312,0.7596154143388257,relu,0.1,"(9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (9, 9)}",39,0.731878958479944,0.7552218735992827,0.793103448275862,0.7664948453608247,0.7695285010555946,0.7698789780367548,0.7237787356321841,0.7492753623188405,0.7008928571428569,0.757206012378426,0.002826119800758344,7.713789859408708e-05,0.033063558858033894,0.007545759137166926
0.0064201831817626955,0.0005836009979248047,0.5,0.5,relu,0.1,"(4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (4, 4)}",77,0.5000000000000002,0.5,0.5,0.5,0.5,0.5,0.5000000000000001,0.5,0.49999999999999983,0.4999999999999999,0.0008252772436578048,0.000146524028452523,1.3355149710515433e-16,4.965068306494546e-17
0.02163419723510742,0.0006639957427978516,0.7505552252086791,0.7804777845018808,relu,0.1,"(18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (18, 18)}",17,0.9310344827586208,0.8627969520394442,0.5242786769880364,0.5513670999551771,0.7899366643209006,0.8705289108023307,0.6724137931034486,0.7270903010033444,0.8363095238095234,0.8906056587091071,0.008057770966139357,0.00014941158021862646,0.14091237077012425,0.12833996145957452
0.01218585968017578,0.0007725715637207031,0.5763228573974365,0.580727136431784,relu,0.1,"(9, 9, 9)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (9, 9, 9)}",61,0.5689655172413797,0.5826086956521739,0.5689655172413791,0.5826086956521739,0.6034482758620688,0.5782608695652174,0.5862068965517244,0.5782608695652174,0.5535714285714284,0.5818965517241377,0.001474342149837972,0.0003395972710630232,0.01706485478915728,0.0020304190129087946
0.007905340194702149,0.0007388591766357422,0.4896322602818193,0.48958020989505247,relu,0.1,"(4, 4, 4)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (4, 4, 4)}",183,0.5000000000000002,0.4869565217391305,0.5,0.4869565217391305,0.5,0.48695652173913045,0.46551724137931055,0.49565217391304345,0.482142857142857,0.49137931034482746,0.0007494107035480181,0.00019586175516706503,0.013846120262043524,0.003485878026630694
0.011682224273681641,0.0008449554443359375,0.46881404259110765,0.46790854572713647,relu,0.1,"(18, 18, 18)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (18, 18, 18)}",208,0.44827586206896575,0.46521739130434786,0.4827586206896552,0.46956521739130436,0.4482758620689655,0.4782608695652174,0.46551724137931055,0.4739130434782609,0.49999999999999983,0.45258620689655166,0.001561250473114581,0.00025356252480009095,0.0200594975956329,0.008808922095933825
0.01234607696533203,0.0007103919982910156,0.25208489793493805,0.25574272142279375,relu,0.0316227766017,"(9,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (9,)}",222,0.09957776213933854,0.12577319587628866,0.15833919774806474,0.11965486329000448,0.10661505981703026,0.124002689376961,0.7787356321839083,0.7870680044593088,0.12053571428571423,0.12221485411140581,0.011729052298498369,6.706042905325724e-05,0.26326427885947007,0.2656703470423266
